MATLAB_DATE,TIMESTAMP,STATION,PRESSUREAVG,PRESSUREMAX,PRESSUREMIN,SLPAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,TEMP10MAVG,TEMP10MMIN,TEMP10MMAX,RELHUM2MAVG,RELHUM2MMAX,RELHUM2MMIN,RELHUM10MAVG,RELHUM10MMAX,RELHUM10MMIN,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,WSPD2MMAX,WSPD10MAVG,WSPD10MMAX,WDIR2M,WDIR2MSTD,WDIR10M,WDIR10MSTD,SOILTMP5AVG,SOILTMP5MAX,SOILTMP5MIN,SOILTMP10AVG,SOILTMP10MAX,SOILTMP10MIN,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,SOILEC5CM,SOILEC10CM,SOILEC20CM,SOILEC50CM,SOILKA5CM,SOILKA10CM,SOILKA20CM,SOILKA50CM,SOILPA5CM,SOILPA10CM,SOILPA20CM,SOILPA50CM,SOILVR5CM,SOILVR10CM,SOILVR20CM,SOILVR50CM,VWC5CM,VWC10CM,VWC20CM,VWC50CM
737310,2018-09-07 00:00:00,Gypsum,97.78,97.99,97.64,102.07,20.33,18.83,21.73,20.23,18.83,21.73,94,99.38,85.33,95.06,99.38,85.33,0.15,0.76,62.46,5.4,2.02,6.06,3.04,7.62,27.75,20.61,24.33,17.38,23.38,24.08,23.04,23.82,24.54,23.44,23.89,23.95,24.36,24.22,0.33734,0.31663,0.38146,0.27694,20.37,21.82,22.09,17.55,1.7585,1.7916,1.8066,1.6882,1.432,1.4052,1.4775,1.3424,0.3499,0.367,0.37,0.3133
737311,2018-09-08 00:00:00,Gypsum,97.58,97.76,97.42,101.85,20.19,18.18,22.54,20.07,18.18,22.54,94.93,99.91,85.74,95.98,99.91,85.74,0.13,2.29,56.94,4.92,2.02,6,3.05,7.02,27.71,19.77,24.19,16.5,22.79,23.06,22.23,23.18,23.47,22.8,23.28,23.33,23.74,23.9,0.33043,0.31034,0.37169,0.27249,20.39,21.87,21.75,17.28,1.7583,1.7923,1.7991,1.6818,1.4231,1.3971,1.4652,1.3368,0.3501,0.3675,0.3662,0.3096
737312,2018-09-09 00:00:00,Gypsum,97.39,97.56,97.22,101.7,18.22,15.43,21.53,18.2,15.43,21.53,91.86,98.04,78.19,92.38,98.04,78.19,0.18,0,76.97,6.65,1.88,5.82,2.92,7.08,35.49,28.5,34.72,26.46,21.76,22.34,21.17,22.26,22.81,21.88,22.39,22.48,23.12,23.53,0.31865,0.29998,0.36382,0.26859,19.82,21.27,21.51,17.1,1.7456,1.7791,1.7935,1.6773,1.408,1.3838,1.4553,1.332,0.3432,0.3606,0.3634,0.307
737313,2018-09-10 00:00:00,Gypsum,97.25,97.43,96.98,101.56,17.68,12.09,25.77,17.99,12.09,25.77,82.11,100,46.19,80.05,100,46.19,0.46,0.25,250.86,21.67,0.82,4.1,1.29,4.84,111.42,62.18,80.85,74.84,21.41,23.56,19.53,21.76,23.16,20.45,21.55,21.68,22.32,23.05,0.30217,0.28421,0.35056,0.26412,19.02,20.45,21.04,16.92,1.727,1.7609,1.783,1.6727,1.3867,1.3635,1.4386,1.3264,0.333,0.3509,0.358,0.3044
737314,2018-09-11 00:00:00,Gypsum,97.22,97.41,97.05,101.53,18.06,11.15,25.06,18.29,11.15,25.06,82.39,99.76,58.73,81.26,99.76,58.73,0.44,0,271.3,23.44,1.64,7.76,2.33,8.47,158.51,26.85,161.76,23.58,21.26,23.56,19.1,21.55,22.98,20.07,21.22,21.34,21.91,22.61,0.2907,0.27293,0.34169,0.25988,18.15,19.5,20.6,16.72,1.7069,1.7397,1.7731,1.6677,1.372,1.349,1.4274,1.3212,0.3214,0.3391,0.3527,0.3015
737315,2018-09-12 00:00:00,Gypsum,97.2,97.4,96.99,101.49,19.92,11.82,27.55,20.26,11.82,27.55,78.56,99.9,49.82,77.2,99.9,49.82,0.64,0,255.4,22.07,2.4,8.23,3.35,10.15,161.65,21.82,160,18.63,21.31,23.52,19.28,21.51,22.92,20.1,21.24,21.3,21.7,22.28,0.28379,0.26567,0.33537,0.25598,17.32,18.52,20.21,16.53,1.6878,1.7177,1.7646,1.6631,1.3631,1.3397,1.4194,1.3163,0.3101,0.3264,0.348,0.2988
737316,2018-09-13 00:00:00,Gypsum,97.19,97.38,96.98,101.45,21.06,14.76,27.22,21.24,14.76,27.22,81.06,96.86,57.65,79.8,96.86,57.65,0.54,0,242.1,20.92,2.96,9.06,4.1,10.84,150.94,16.73,151.7,14.2,22.03,23.92,20.28,22.08,23.31,20.85,21.83,21.84,21.89,22.09,0.28208,0.2625,0.3332,0.25321,16.63,17.6,19.91,16.36,1.6718,1.6969,1.7579,1.6588,1.3609,1.3356,1.4167,1.3129,0.3002,0.314,0.3443,0.2963
737317,2018-09-14 00:00:00,Gypsum,97.12,97.26,96.95,101.33,23.46,19.65,28.97,23.58,19.65,28.97,81.65,96.14,60.33,81.08,96.14,60.33,0.59,0,201,17.37,3.87,10.56,5.19,13.97,161.09,18.37,161.78,15.97,22.86,24.43,21.72,22.81,23.85,22,22.62,22.57,22.33,22.11,0.28189,0.26165,0.33393,0.25146,16,16.85,19.66,16.23,1.6573,1.6797,1.7526,1.6555,1.3606,1.3345,1.4176,1.3107,0.2909,0.3035,0.3411,0.2944
737318,2018-09-15 00:00:00,Gypsum,97.24,97.4,97.11,101.44,25.36,21.19,31.96,25.5,21.19,31.96,74.99,93.16,50.22,74.1,93.16,50.22,0.93,0,248.01,21.43,3.17,9.27,4.29,10.76,167.42,18.26,166.92,16.07,23.6,25.5,22.2,23.46,24.66,22.47,23.31,23.21,22.78,22.26,0.27971,0.25853,0.33398,0.25127,15.36,16.03,19.38,16.1,1.6422,1.6604,1.7467,1.6525,1.3579,1.3305,1.4177,1.3105,0.2814,0.2915,0.3376,0.2925
737319,2018-09-16 00:00:00,Gypsum,97.42,97.65,97.21,101.61,25.52,17.71,33.91,25.55,17.71,33.91,71.42,98.02,36.46,70.66,98.02,36.46,1.13,0,239.53,20.7,1.8,7.51,2.43,8.88,152.63,31.45,152.34,32.35,23.88,26.01,22.03,23.78,25.13,22.53,23.61,23.52,23.13,22.47,0.27328,0.2525,0.33264,0.25087,14.65,15.11,19.08,15.97,1.6246,1.638,1.74,1.6495,1.3496,1.3228,1.416,1.31,0.2703,0.2775,0.3337,0.2906
737320,2018-09-17 00:00:00,Gypsum,97.16,97.4,96.88,101.35,25.74,18.8,41.44,25.31,18.8,41.44,71.68,100,39.76,70.39,100,39.76,1.12,0,222.25,19.2,1.72,6.7,2.37,8.23,154.03,29.09,156.81,22.57,23.79,25.59,22.08,23.77,24.91,22.62,23.56,23.5,23.26,22.65,0.26423,0.24465,0.32988,0.25024,13.95,14.21,18.75,15.84,1.6065,1.6153,1.7326,1.6463,1.3379,1.3127,1.4125,1.3092,0.259,0.2632,0.3294,0.2886
737321,2018-09-18 00:00:00,Gypsum,96.92,97.1,96.71,101.08,27.13,21.53,34.65,26.85,21.53,34.65,69.66,93.22,42.39,68.94,93.22,42.39,1.24,0,223.57,19.32,2.41,8.62,3.22,9.74,159.19,19.36,160.23,16.85,24.48,26.34,22.99,24.32,25.54,23.28,24.18,24.05,23.55,22.78,0.25857,0.24015,0.32832,0.24928,13.31,13.34,18.42,15.7,1.5898,1.5932,1.7254,1.643,1.3307,1.3069,1.4106,1.308,0.2483,0.2489,0.3251,0.2866
737322,2018-09-19 00:00:00,Gypsum,96.79,97,96.51,100.93,28.15,22.81,34.98,27.89,22.81,34.98,66.03,86.55,40.24,64.39,86.55,40.24,1.44,0,251.31,21.71,2.79,8.11,3.81,10.56,170.09,22.81,170.57,21.09,24.92,26.69,23.59,24.78,25.9,23.85,24.63,24.5,23.96,23,0.25034,0.23103,0.3273,0.24894,12.62,12.4,18.05,15.56,1.5716,1.5681,1.7172,1.6397,1.3201,1.2952,1.4093,1.3076,0.2366,0.2327,0.3202,0.2845
737323,2018-09-20 00:00:00,Gypsum,96.65,96.87,96.38,100.77,28.84,23.22,36.13,28.1,23.22,36.13,60.79,90.05,36.8,58.92,90.05,36.8,1.7,0,248.69,21.49,3.73,10.17,4.94,12.19,168.14,19.41,169.37,17.08,24.78,26.25,23.67,24.76,25.66,23.97,24.57,24.49,24.11,23.22,0.2372,0.21807,0.32328,0.24846,11.87,11.44,17.62,15.42,1.5502,1.5411,1.7072,1.6362,1.3032,1.2786,1.4042,1.307,0.2232,0.2155,0.3142,0.2822
737324,2018-09-21 00:00:00,Gypsum,96.55,97.05,94.46,100.68,NaN,NaN,NaN,26.88,NaN,NaN,64.39,100,NaN,62.88,100,NaN,NaN,16.51,247.01,21.34,4.8,12.43,6.3,14.92,184.64,39.44,184.93,38.1,24.44,26.26,23.18,24.52,25.51,23.81,24.23,24.15,24.03,23.32,0.22352,0.20901,0.31704,0.24743,11.46,10.98,17.22,15.27,1.5375,1.5268,1.6976,1.6326,1.2857,1.267,1.3964,1.3057,0.2158,0.2065,0.3086,0.28
737325,2018-09-22 00:00:00,Gypsum,97.74,98.18,96.87,102.05,17.26,9.95,20.73,17.34,9.95,20.73,79.06,100,49.87,75.36,100,49.87,0.43,0.25,118.43,10.23,2,8.78,3.29,12.09,10.52,45.38,15.67,46.69,21.54,23.18,18.95,22.32,23.87,20.41,22.14,22.53,23.22,23.27,0.36232,0.34096,0.30951,0.24565,17.87,18.37,17.06,15.18,1.7073,1.7206,1.6934,1.6302,1.4642,1.4366,1.3869,1.3035,0.3176,0.3244,0.3064,0.2786
737326,2018-09-23 00:00:00,Gypsum,97.78,98.15,97.35,102.19,14.14,7.46,22.97,14.47,7.46,22.97,80.72,100,40.26,75.87,100,40.26,0.43,0,261.08,22.56,1.19,5.59,1.69,5.92,107.52,70.84,82.31,70.76,19.46,22.88,16.82,20.1,21.9,18.34,19.84,20.25,21.26,22.58,0.33512,0.31412,0.29317,0.24036,17.24,17.79,16.82,15.06,1.6908,1.7056,1.6864,1.6267,1.4292,1.402,1.3664,1.2969,0.3089,0.3167,0.303,0.2767
737327,2018-09-24 00:00:00,Gypsum,97.16,97.44,96.87,101.5,17.48,9.14,26.27,17.68,9.14,26.27,81.17,100,48.21,77.21,100,48.21,0.51,0,255.46,22.07,1.88,9.13,2.56,10.66,146.96,24.64,148.98,18.1,19.64,22.8,16.88,20.01,21.82,18.17,19.75,19.97,20.65,21.82,0.32722,0.30701,0.28841,0.23498,16.77,17.38,16.74,14.94,1.6796,1.6958,1.6842,1.6232,1.419,1.3929,1.3604,1.2902,0.3023,0.3109,0.3019,0.2748
737328,2018-09-25 00:00:00,Gypsum,96.7,96.96,96.4,100.95,20.88,14.62,27.69,20.85,14.62,27.69,80.88,100,51.18,77.78,100,51.18,0.57,0,227.63,19.67,2.88,9.04,3.84,10.68,169.59,22.74,167.28,20.09,20.72,23.47,18.62,20.82,22.48,19.5,20.63,20.64,20.83,21.42,0.32867,0.30841,0.29035,0.23198,16.46,17.06,16.77,14.84,1.6728,1.6888,1.6851,1.6206,1.4209,1.3947,1.3628,1.2865,0.2979,0.3065,0.3023,0.2733
737329,2018-09-26 00:00:00,Gypsum,97.15,97.95,96.53,101.43,17.47,9.27,21.87,17.54,9.27,21.87,83.71,100,53.64,80.53,100,53.64,0.34,0,107.54,9.29,2.7,9.92,3.76,12.23,315.28,86.65,332.66,86.44,20.09,20.93,17.6,20.6,21.28,19.01,20.44,20.63,21.07,21.38,0.32168,0.30408,0.29284,0.23135,16.08,16.68,16.79,14.79,1.6634,1.6798,1.6857,1.6193,1.4119,1.3891,1.3659,1.2857,0.2922,0.301,0.3026,0.2725
737330,2018-09-27 00:00:00,Gypsum,97.92,98.36,97.59,102.35,13.17,5.91,21.96,13.57,5.91,21.96,67.98,100,25.78,63.11,100,25.78,0.65,0,210.88,18.22,0.93,4.25,1.25,5.08,157.78,78.26,150.86,88.76,18.05,21.32,15.84,18.69,20.36,17.17,18.46,18.81,19.76,21.04,0.29873,0.28534,0.28223,0.22869,15.6,16.39,16.65,14.71,1.6497,1.6712,1.6815,1.6171,1.3823,1.365,1.3526,1.2824,0.285,0.2967,0.3005,0.2713
737331,2018-09-28 00:00:00,Gypsum,97.18,97.68,96.77,101.54,15.93,7.86,24.59,16.04,7.86,24.59,59.38,92.3,26.32,55.16,92.3,26.32,0.9,0,243.49,21.04,2.63,8.57,3.58,9.64,176.8,22.25,174.82,23.25,17.78,20.62,15.49,18.31,19.89,16.77,17.98,18.24,19.14,20.47,0.29034,0.2774,0.27766,0.22454,15.29,16.29,16.58,14.62,1.6417,1.6681,1.6795,1.6143,1.3715,1.3548,1.3469,1.2773,0.2803,0.2952,0.2995,0.2698
737332,2018-09-29 00:00:00,Gypsum,97.71,98.15,97.08,102.12,12.07,7.72,16.78,11.94,7.72,16.78,74.45,97.03,52.4,71.79,97.03,52.4,0.39,0.51,82.41,7.12,3.97,11.13,5.12,12.35,31.86,37.24,35.28,37.72,16.44,17.23,15.19,17.28,18.28,16.3,17,17.45,18.59,20.03,0.27866,0.26726,0.27326,0.22173,14.95,15.86,16.52,14.54,1.6324,1.6572,1.6777,1.6121,1.3565,1.3417,1.3413,1.2738,0.275,0.2889,0.2987,0.2685
737333,2018-09-30 00:00:00,Gypsum,97.54,98.11,97.13,101.98,11.68,7.52,16.02,11.4,7.52,16.02,96.22,100,82.39,94.58,100,82.39,0.06,0.51,48.6,4.2,2.01,6.88,2.53,7.43,62.42,65.73,65.85,65.53,15.69,17.15,14.52,16.27,17.1,15.51,16.06,16.42,17.49,19.42,0.26688,0.25673,0.26467,0.21781,14.65,15.52,16.39,14.45,1.6238,1.6482,1.6739,1.6095,1.3414,1.3282,1.3305,1.2689,0.2703,0.2838,0.2968,0.2671
737334,2018-10-01 00:00:00,Gypsum,97.29,97.47,97.12,101.6,18.57,13.74,25.81,18.31,13.74,25.81,90.35,100,60.62,88.97,100,60.62,0.24,0,86.23,7.45,2.79,8.62,3.48,9.78,33.34,88.78,34.09,89.9,18.18,19.8,16.42,18.14,19.33,16.86,18.04,17.97,18.01,18.95,0.27994,0.26662,0.26954,0.21456,14.67,15.54,16.47,14.38,1.6258,1.6496,1.6762,1.6075,1.3581,1.3409,1.3367,1.2649,0.2706,0.2841,0.2979,0.266
737335,2018-10-02 00:00:00,Gypsum,97.39,97.56,97.24,101.73,16.21,13.29,22,16.01,13.29,22,90.48,100,69.48,88.81,100,69.48,0.2,0,97,8.38,2.13,8.06,2.7,9.98,336.84,66.23,338.45,68.15,18.2,19.73,17.42,18.4,19.27,17.85,18.27,18.31,18.52,19.04,0.27998,0.26715,0.27369,0.215,14.59,15.43,16.53,14.35,1.6238,1.647,1.678,1.6066,1.3582,1.3416,1.3419,1.2655,0.2693,0.2824,0.2988,0.2654
737336,2018-10-03 00:00:00,Gypsum,97.08,97.5,96.64,101.36,22.4,13.02,31.64,22.3,13.02,31.64,74.39,100,35.4,72.52,100,35.4,0.99,0,205.99,17.8,3.88,11.47,5.07,13.41,145.76,57.1,146.47,55.38,19.39,21.88,17,19.21,20.94,17.55,19.08,18.93,18.79,19.08,0.28494,0.2699,0.27551,0.21458,14.53,15.29,16.58,14.31,1.623,1.6439,1.6794,1.6057,1.3646,1.3451,1.3442,1.2649,0.2684,0.2802,0.2996,0.2648
737337,2018-10-04 00:00:00,Gypsum,96.42,97.33,96.06,100.57,25.85,17.32,33.37,25.83,17.32,33.37,69.2,95.67,44.28,66.52,95.67,44.28,1.17,0,214.22,18.51,6.07,12.66,7.74,16.29,180.34,53.65,179.89,52.36,21.69,23.78,20.1,21.32,22.8,20.15,21.25,20.9,20.15,19.41,0.30043,0.28129,0.28706,0.21627,14.57,15.17,16.76,14.3,1.6257,1.6423,1.6846,1.6055,1.3845,1.3598,1.3587,1.267,0.269,0.2783,0.3022,0.2647
737338,2018-10-05 00:00:00,Gypsum,97.49,97.92,97.12,101.87,10.94,7.45,17.45,10.59,7.45,17.45,76.2,100,54.35,74.4,100,54.35,0.33,0.25,74.18,6.41,3.83,10.84,4.68,12.17,17.26,41.3,18.15,41.78,18.01,20.95,16.69,18.89,21.53,17.62,18.64,19.07,19.88,19.9,0.27692,0.26353,0.28464,0.21894,14.21,14.74,16.72,14.3,1.6143,1.6303,1.6833,1.6058,1.3543,1.3369,1.3556,1.2703,0.2632,0.2717,0.3016,0.2647
737339,2018-10-06 00:00:00,Gypsum,96.78,97.24,96.33,101.14,15.73,9.32,25.74,15.45,9.32,25.74,91.59,100,67.29,90.17,100,67.29,0.2,2.54,95.04,8.21,2.57,9.56,3.18,11.37,113.28,90.98,112.01,90.19,17.83,19.91,16.33,18.08,19.42,17.1,17.85,17.98,18.51,19.5,0.26669,0.25281,0.27315,0.21596,13.97,14.45,16.56,14.23,1.6073,1.622,1.6785,1.6038,1.3411,1.3232,1.3412,1.2666,0.2593,0.267,0.2992,0.2636
737340,2018-10-07 00:00:00,Gypsum,97.33,97.63,96.8,101.76,8.77,7.65,13.14,8.48,7.65,13.14,96.51,100,89.4,94.38,100,89.4,0.04,37.85,33.19,2.87,4.2,11.29,5.18,13.21,7.52,22.71,8.48,22.3,14.9,18.19,13.82,15.95,18.75,14.76,15.7,16.17,17.65,19.09,0.36552,0.32955,0.31864,0.21731,20.56,22.82,19.8,14.52,1.7637,1.8121,1.7542,1.6111,1.4684,1.4219,1.3984,1.2683,0.3511,0.3774,0.3425,0.2682
737341,2018-10-08 00:00:00,Gypsum,97.15,97.42,96.8,101.59,11.5,8.8,15.3,11.22,8.8,15.3,99.88,100,96.39,99.34,100,96.39,0,12.19,35.92,3.1,2.11,5.47,2.74,6.47,38,27.43,39.56,27.59,14.39,15.18,13.63,14.92,15.43,14.46,14.75,15.12,16.15,18.26,0.36173,0.32393,0.32679,0.21449,21.5,23.12,22.47,14.71,1.7835,1.8181,1.8106,1.6156,1.4635,1.4146,1.4086,1.2648,0.3631,0.381,0.3739,0.2713
